album_id|song_num|term_str|n|max_pos|song_dfidf|anger|anticipation|disgust|fear|joy|sadness|surprise|trust|sentiment|tfidf
0|0|afraid|2|JJ|153.20621889921506|0.0|0.0|0.0|0.3294757395682044|0.0|0.0|0.0|0.0|-0.3294757395682044|0.3294757395682044
0|0|beautiful|2|JJ|127.47287767653086|0.0|0.0|0.0|0.0|0.3540913268792524|0.0|0.0|0.0|0.3540913268792524|0.3540913268792524
0|0|faith|1|NN|60.53766662220867|0.0|0.2242135800822543|0.0|0.0|0.2242135800822543|0.0|0.0|0.2242135800822543|0.2242135800822543|0.2242135800822543
0|0|favorite|2|JJ|75.73643883826543|0.0|0.0|0.0|0.0|0.4207579935459191|0.0|0.0|0.4207579935459191|0.4207579935459191|0.4207579935459191
0|0|friendship|1|NN|9.89633240390994|0.0|0.0|0.0|0.0|0.329877746796998|0.0|0.0|0.329877746796998|0.329877746796998|0.329877746796998
0|0|hesitation|1|NN|24.93410970956636|0.0|0.0|0.0|0.2770456634396261|0.0|0.0|0.0|0.0|-0.2770456634396261|0.2770456634396261
0|0|ill|4|NNP|433.76405954563927|0.3195315355768982|0.0|0.3195315355768982|0.3195315355768982|0.0|0.3195315355768982|0.0|0.0|-0.3195315355768982|0.3195315355768982
0|0|influence|1|NN|17.792664807819882|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2965444134636647
0|0|journey|1|NN|9.89633240390994|0.0|0.329877746796998|0.0|0.329877746796998|0.329877746796998|0.0|0.0|0.0|0.329877746796998|0.329877746796998
0|0|lonely|4|JJ|149.6832542490427|0.6652589077735231|0.0|0.6652589077735231|0.6652589077735231|0.0|0.6652589077735231|0.0|0.0|-0.6652589077735231|0.6652589077735231
0|0|love|6|NN|480.125143902306|0.0|0.0|0.0|0.0|0.3919388929814743|0.0|0.0|0.0|0.3919388929814743|0.3919388929814743
0|0|mystery|1|NN|70.8059086379991|0.0|0.2145633595090881|0.0|0.0|0.0|0.0|0.2145633595090881|0.0|0.0|0.2145633595090881
0|0|promise|1|NN|89.84162712452135|0.0|0.0|0.0|0.0|0.1996480602767141|0.0|0.0|0.1996480602767141|0.1996480602767141|0.1996480602767141
0|0|save|1|VB|182.9761723609032|0.0|0.0|0.0|0.0|0.152480143634086|0.0|0.0|0.152480143634086|0.152480143634086|0.152480143634086
0|0|shame|5|NN|85.24568474593272|0.0|0.0|1.0148295803087228|1.0148295803087228|0.0|1.0148295803087228|0.0|0.0|-1.0148295803087228|1.0148295803087228
0|0|shell|1|NNP|111.4880861804516|0.1858134769674193|0.0|0.0|0.1858134769674193|0.0|0.1858134769674193|0.1858134769674193|0.0|-0.1858134769674193|0.1858134769674193
0|0|wonderful|1|JJ|17.792664807819882|0.0|0.0|0.0|0.0|0.2965444134636647|0.0|0.2965444134636647|0.2965444134636647|0.2965444134636647|0.2965444134636647
0|1|late|4|JJ|195.2236345519964|0.0|0.0|0.0|0.0|0.0|2.2184503926363224|0.0|0.0|-2.2184503926363224|2.2184503926363224
0|1|sore|1|RB|31.58532961563977|0.9870415504887428|0.0|0.0|0.0|0.0|0.9870415504887428|0.0|0.0|-0.9870415504887428|0.9870415504887428
0|1|starry|4|NNP|17.792664807819882|0.0|4.448166201954971|0.0|0.0|4.448166201954971|0.0|0.0|0.0|4.448166201954971|4.448166201954971
